CustomerID,Recency,Frequency,TotalQuantity,Country,GrossMonetary,Monetary,CancelledAmount,ReturnRate,R,F,M,RFM_Segment,RFM_Score,ValueSegment,ValueSegmentRank,CustomerPersona,PersonaRank
17609,41,5,719,United Kingdom,1105.78,1097.48,8.299999999999955,0.0075,3,4,4,344,11,High-value,3,Loyal Customers,2
17611,7,15,2550,United Kingdom,3961.12,3924.77,36.34999999999991,0.0092,5,5,5,555,15,High-value,3,Champions,1
17612,53,6,1808,United Kingdom,2048.45,1992.76,55.68999999999983,0.0272,3,4,4,344,11,High-value,3,Loyal Customers,2
17613,23,14,2490,United Kingdom,4544.55,4494.77,49.779999999999745,0.011,4,5,5,455,14,High-value,3,Loyal Customers,2
17614,57,1,235,United Kingdom,386.32,386.32,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
17615,130,3,140,United Kingdom,329.6,329.6,0.0,0.0,2,3,2,232,7,Mid-value,2,Hibernating,10
17616,174,3,224,United Kingdom,571.1999999999999,571.1999999999999,0.0,0.0,2,3,3,233,8,Mid-value,2,At Risk,8
17618,6,3,319,United Kingdom,930.28,930.28,0.0,0.0,5,3,4,534,12,High-value,3,Potential Champions,3
17619,312,1,124,United Kingdom,214.37,214.37,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17620,60,1,60,United Kingdom,81.44,81.44,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17621,21,3,514,United Kingdom,1379.9,1336.1000000000001,43.799999999999955,0.0317,4,3,4,434,11,High-value,3,Potential Champions,3
17623,33,1,265,United Kingdom,527.05,527.05,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
17624,15,2,554,United Kingdom,843.48,843.48,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
17625,18,4,1180,United Kingdom,2020.4,2020.4,0.0,0.0,4,4,5,445,13,High-value,3,Loyal Customers,2
17628,81,1,79,United Kingdom,75.75,75.75,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17629,6,8,1629,United Kingdom,1814.1200000000001,1784.1200000000001,30.0,0.0165,5,5,4,554,14,High-value,3,Champions,1
17630,170,2,158,United Kingdom,503.6,503.6,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
17631,2,3,334,United Kingdom,528.33,528.33,0.0,0.0,5,3,3,533,11,High-value,3,Potential Champions,3
17633,31,4,644,United Kingdom,1324.84,1242.34,82.5,0.0623,4,4,4,444,12,High-value,3,Loyal Customers,2
17634,36,9,838,United Kingdom,2358.59,2358.59,0.0,0.0,3,5,5,355,13,High-value,3,Loyal Customers,2
17636,19,1,182,United Kingdom,285.56,265.93,19.629999999999995,0.0687,4,1,2,412,7,Mid-value,2,Promising,5
17637,31,2,280,United Kingdom,547.0600000000001,547.0600000000001,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
17639,276,1,49,United Kingdom,108.5,108.5,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17640,87,1,250,United Kingdom,621.66,621.66,0.0,0.0,2,1,3,213,6,Mid-value,2,Hibernating,10
17642,120,2,474,United Kingdom,712.29,712.29,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
17643,373,1,71,United Kingdom,101.55,101.55,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17644,1,11,1793,United Kingdom,2895.64,2768.98,126.65999999999985,0.0437,5,5,5,555,15,High-value,3,Champions,1
17646,219,3,323,United Kingdom,1008.39,995.66,12.730000000000018,0.0126,1,3,4,134,8,Mid-value,2,At Risk,8
17647,65,1,30,United Kingdom,133.06,133.06,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17648,61,4,487,United Kingdom,1797.5,1789.55,7.9500000000000455,0.0044,3,4,4,344,11,High-value,3,Loyal Customers,2
17649,138,1,399,United Kingdom,868.49,861.74,6.75,0.0078,2,1,3,213,6,Mid-value,2,Hibernating,10
17650,21,1,150,United Kingdom,166.07999999999998,166.07999999999998,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
17651,12,10,3112,United Kingdom,3945.0,3886.67,58.32999999999993,0.0148,5,5,5,555,15,High-value,3,Champions,1
17652,25,12,2509,United Kingdom,4867.72,4737.13,130.59000000000015,0.0268,4,5,5,455,14,High-value,3,Loyal Customers,2
17653,37,4,1409,United Kingdom,1207.56,1175.88,31.679999999999836,0.0262,3,4,4,344,11,High-value,3,Loyal Customers,2
17654,277,1,41,United Kingdom,117.55,117.55,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17655,11,7,1116,United Kingdom,2638.94,2571.7400000000002,67.19999999999982,0.0255,5,5,5,555,15,High-value,3,Champions,1
17656,73,5,1399,United Kingdom,1674.69,1674.69,0.0,0.0,2,4,4,244,10,High-value,3,Do Not Lose,9
17658,26,2,616,United Kingdom,595.42,485.88,109.53999999999996,0.184,4,2,3,423,9,Mid-value,2,Potential Champions,3
17659,17,12,1525,United Kingdom,2999.46,2954.75,44.710000000000036,0.0149,4,5,5,455,14,High-value,3,Loyal Customers,2
17660,141,1,121,United Kingdom,178.75,178.75,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17663,26,7,797,United Kingdom,1802.91,1788.27,14.6400000000001,0.0081,4,5,4,454,13,High-value,3,Loyal Customers,2
17664,19,2,604,United Kingdom,604.64,604.64,0.0,0.0,4,2,3,423,9,Mid-value,2,Potential Champions,3
17666,4,2,596,United Kingdom,728.16,728.16,0.0,0.0,5,2,3,523,10,High-value,3,Potential Champions,3
17667,66,5,1037,United Kingdom,2055.51,2055.51,0.0,0.0,3,4,5,345,12,High-value,3,Loyal Customers,2
17668,1,2,93,United Kingdom,347.75,347.75,0.0,0.0,5,2,2,522,9,Mid-value,2,Potential Champions,3
17669,43,7,1916,United Kingdom,3406.7200000000003,3406.7200000000003,0.0,0.0,3,5,5,355,13,High-value,3,Loyal Customers,2
17670,228,1,110,United Kingdom,205.7,205.7,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17671,16,4,772,United Kingdom,1572.71,1284.08,288.6300000000001,0.1835,4,4,4,444,12,High-value,3,Loyal Customers,2
17672,50,2,1690,United Kingdom,3178.17,3106.62,71.55000000000018,0.0225,3,2,5,325,10,High-value,3,Hibernating,10
17673,2,6,1462,United Kingdom,1594.97,1588.07,6.900000000000091,0.0043,5,4,4,544,13,High-value,3,Champions,1
17674,74,2,672,United Kingdom,551.04,551.04,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
17675,1,31,8360,United Kingdom,20374.28,20098.1,276.1800000000003,0.0136,5,5,5,555,15,High-value,3,Champions,1
17676,4,6,922,United Kingdom,1371.18,1366.77,4.410000000000082,0.0032,5,4,4,544,13,High-value,3,Champions,1
17677,2,30,9772,United Kingdom,16345.38,16201.37,144.0099999999984,0.0088,5,5,5,555,15,High-value,3,Champions,1
17678,264,1,207,United Kingdom,298.11,298.11,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17679,53,2,729,United Kingdom,1992.1100000000001,1992.1100000000001,0.0,0.0,3,2,4,324,9,Mid-value,2,Hibernating,10
17680,24,1,96,United Kingdom,184.4,184.4,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
17682,10,6,1367,United Kingdom,2474.33,2459.33,15.0,0.0061,5,4,5,545,14,High-value,3,Champions,1
17684,44,1,145,United Kingdom,239.41,239.41,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17685,17,7,1907,United Kingdom,3155.83,3155.83,0.0,0.0,4,5,5,455,14,High-value,3,Loyal Customers,2
17686,7,7,2478,United Kingdom,5739.46,5739.46,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
17690,30,15,1769,United Kingdom,4726.8,4717.3,9.5,0.002,4,5,5,455,14,High-value,3,Loyal Customers,2
17691,358,2,134,United Kingdom,290.40000000000003,290.40000000000003,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
17692,127,4,672,United Kingdom,740.94,733.44,7.5,0.0101,2,4,3,243,9,Mid-value,2,At Risk,8
17693,137,1,231,United Kingdom,200.47,187.02,13.449999999999989,0.0671,2,1,1,211,4,Low-value,1,Hibernating,10
17694,142,1,184,United Kingdom,283.12,283.12,0.0,0.0,2,1,2,212,5,Mid-value,2,Hibernating,10
17695,132,2,779,United Kingdom,765.34,765.34,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
17696,38,8,1756,United Kingdom,2285.71,2201.05,84.65999999999985,0.037,3,5,5,355,13,High-value,3,Loyal Customers,2
17697,236,1,93,United Kingdom,338.95,338.95,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17698,261,1,93,United Kingdom,154.95,154.95,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17700,17,4,1266,United Kingdom,2534.64,2508.89,25.75,0.0102,4,4,5,445,13,High-value,3,Loyal Customers,2
17701,253,1,109,United Kingdom,417.95,417.95,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17702,30,4,1353,United Kingdom,1824.37,1719.72,104.64999999999986,0.0574,4,4,4,444,12,High-value,3,Loyal Customers,2
17703,35,3,590,United Kingdom,798.74,798.74,0.0,0.0,3,3,3,333,9,Mid-value,2,Need Attention,6
17704,169,2,343,United Kingdom,885.19,885.19,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
17705,3,9,963,United Kingdom,1823.52,1781.12,42.40000000000009,0.0233,5,5,4,554,14,High-value,3,Champions,1
17706,4,17,3899,United Kingdom,10504.49,10097.37,407.119999999999,0.0388,5,5,5,555,15,High-value,3,Champions,1
17707,185,2,144,United Kingdom,152.4,152.4,0.0,0.0,1,2,1,121,4,Low-value,1,Hibernating,10
17708,188,2,90,United Kingdom,263.33,263.33,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
17709,170,1,17,United Kingdom,137.45,137.45,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17711,11,2,246,United Kingdom,385.1,385.1,0.0,0.0,5,2,2,522,9,Mid-value,2,Potential Champions,3
17712,45,1,215,United Kingdom,522.91,522.91,0.0,0.0,3,1,3,313,7,Mid-value,2,Hibernating,10
17714,321,1,92,United Kingdom,153.0,153.0,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17715,201,1,384,United Kingdom,326.4,326.4,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17716,23,11,3072,United Kingdom,5655.99,5505.79,150.19999999999982,0.0266,4,5,5,455,14,High-value,3,Loyal Customers,2
17718,232,1,83,United Kingdom,139.35,139.35,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17719,38,15,2466,United Kingdom,5396.04,5367.8,28.23999999999978,0.0052,3,5,5,355,13,High-value,3,Loyal Customers,2
17720,26,4,576,United Kingdom,1195.94,1195.94,0.0,0.0,4,4,4,444,12,High-value,3,Loyal Customers,2
17722,96,4,1595,United Kingdom,2424.04,2380.64,43.40000000000009,0.0179,2,4,5,245,11,High-value,3,Do Not Lose,9
17723,127,6,792,United Kingdom,3276.4000000000005,3276.4000000000005,0.0,0.0,2,4,5,245,11,High-value,3,Do Not Lose,9
17724,71,3,300,United Kingdom,1033.0,995.6500000000001,37.34999999999991,0.0362,3,3,4,334,10,High-value,3,Need Attention,6
17725,16,11,2162,United Kingdom,3439.08,3371.13,67.94999999999982,0.0198,4,5,5,455,14,High-value,3,Loyal Customers,2
17727,15,1,645,United Kingdom,1060.25,1042.55,17.700000000000045,0.0167,4,1,4,414,9,Mid-value,2,Hibernating,10
17728,4,3,1469,United Kingdom,2876.01,2515.6800000000003,360.3299999999999,0.1253,5,3,5,535,13,High-value,3,Potential Champions,3
17730,3,13,3576,United Kingdom,5298.4800000000005,5288.83,9.650000000000546,0.0018,5,5,5,555,15,High-value,3,Champions,1
17731,79,4,493,United Kingdom,1240.11,878.2,361.90999999999985,0.2918,2,4,3,243,9,Mid-value,2,At Risk,8
17732,373,1,93,United Kingdom,303.97,303.97,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17733,39,2,463,United Kingdom,692.19,692.19,0.0,0.0,3,2,3,323,8,Mid-value,2,Hibernating,10
17734,54,3,422,United Kingdom,700.63,700.63,0.0,0.0,3,3,3,333,9,Mid-value,2,Need Attention,6
17735,2,19,8439,United Kingdom,13110.02,13110.02,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
17736,9,3,238,United Kingdom,377.44,337.49,39.94999999999999,0.1058,5,3,2,532,10,High-value,3,Potential Champions,3
17737,9,2,108,United Kingdom,168.24,168.24,0.0,0.0,5,2,1,521,8,Mid-value,2,New Customers,4
17738,19,4,1029,United Kingdom,1879.05,1863.35,15.700000000000045,0.0084,4,4,4,444,12,High-value,3,Loyal Customers,2
17739,12,7,861,United Kingdom,2791.35,2786.05,5.299999999999727,0.0019,5,5,5,555,15,High-value,3,Champions,1
17742,113,2,89,United Kingdom,355.11,355.11,0.0,0.0,2,2,2,222,6,Mid-value,2,Hibernating,10
17744,4,6,3412,United Kingdom,2322.4,2291.08,31.320000000000164,0.0135,5,4,5,545,14,High-value,3,Champions,1
17746,240,1,29,United Kingdom,110.25,98.8,11.450000000000003,0.1039,1,1,1,111,3,Low-value,1,Hibernating,10
17747,113,1,12,United Kingdom,71.4,64.65,6.75,0.0945,2,1,1,211,4,Low-value,1,Hibernating,10
17749,178,2,320,United Kingdom,674.52,674.52,0.0,0.0,2,2,3,223,7,Mid-value,2,Hibernating,10
17750,5,9,3747,United Kingdom,1710.45,1710.45,0.0,0.0,5,5,4,554,14,High-value,3,Champions,1
17752,359,1,192,United Kingdom,80.64,80.64,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17754,1,5,1816,United Kingdom,1664.6499999999999,1632.31,32.33999999999992,0.0194,5,4,4,544,13,High-value,3,Champions,1
17757,1,30,3318,United Kingdom,5593.39,5573.59,19.800000000000182,0.0035,5,5,5,555,15,High-value,3,Champions,1
17758,19,8,2054,United Kingdom,3408.2,3408.2,0.0,0.0,4,5,5,455,14,High-value,3,Loyal Customers,2
17759,17,3,697,United Kingdom,819.96,819.96,0.0,0.0,4,3,3,433,10,High-value,3,Potential Champions,3
17760,22,2,239,United Kingdom,287.59,287.59,0.0,0.0,4,2,2,422,8,Mid-value,2,Potential Champions,3
17761,33,1,398,United Kingdom,712.78,712.78,0.0,0.0,4,1,3,413,8,Mid-value,2,Hibernating,10
17763,263,1,12,United Kingdom,15.0,15.0,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17764,51,2,351,United Kingdom,772.55,772.55,0.0,0.0,3,2,3,323,8,Mid-value,2,Hibernating,10
17765,159,3,143,United Kingdom,367.63,367.63,0.0,0.0,2,3,2,232,7,Mid-value,2,Hibernating,10
17767,15,1,128,United Kingdom,271.2,271.2,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
17768,8,3,1122,United Kingdom,2081.9,2081.9,0.0,0.0,5,3,5,535,13,High-value,3,Potential Champions,3
17769,13,10,1850,United Kingdom,3957.43,3920.08,37.34999999999991,0.0094,5,5,5,555,15,High-value,3,Champions,1
17770,199,5,365,United Kingdom,1143.27,1143.27,0.0,0.0,1,4,4,144,9,Mid-value,2,Do Not Lose,9
17771,57,2,287,United Kingdom,245.81,245.81,0.0,0.0,3,2,2,322,7,Mid-value,2,About to Sleep,7
17772,11,2,55,United Kingdom,173.45,173.45,0.0,0.0,5,2,1,521,8,Mid-value,2,New Customers,4
17774,97,4,508,United Kingdom,1213.73,1203.78,9.950000000000045,0.0082,2,4,4,244,10,High-value,3,Do Not Lose,9
17775,255,1,72,United Kingdom,56.4,56.4,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17777,25,3,501,United Kingdom,647.56,647.56,0.0,0.0,4,3,3,433,10,High-value,3,Potential Champions,3
17779,21,3,396,United Kingdom,650.32,633.92,16.40000000000009,0.0252,4,3,3,433,10,High-value,3,Potential Champions,3
17781,159,2,34,United Kingdom,188.02,188.02,0.0,0.0,2,2,1,221,5,Mid-value,2,Hibernating,10
17783,72,2,354,United Kingdom,283.47,283.47,0.0,0.0,3,2,2,322,7,Mid-value,2,About to Sleep,7
17785,53,1,67,United Kingdom,131.94,131.94,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17786,85,2,195,United Kingdom,266.85,266.85,0.0,0.0,2,2,2,222,6,Mid-value,2,Hibernating,10
17787,153,4,896,United Kingdom,1817.54,1817.54,0.0,0.0,2,4,4,244,10,High-value,3,Do Not Lose,9
17788,74,2,211,United Kingdom,1117.9,1117.9,0.0,0.0,2,2,4,224,8,Mid-value,2,Hibernating,10
17789,281,1,74,United Kingdom,225.9,225.9,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17790,27,14,835,United Kingdom,1964.3,1964.3,0.0,0.0,4,5,4,454,13,High-value,3,Loyal Customers,2
17791,30,1,46,United Kingdom,106.1,106.1,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
17793,25,1,226,United Kingdom,300.34,300.34,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
17795,180,2,305,United Kingdom,342.83,342.83,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
17796,40,4,176,United Kingdom,690.0,690.0,0.0,0.0,3,4,3,343,10,High-value,3,Need Attention,6
17797,22,3,498,United Kingdom,780.43,780.43,0.0,0.0,4,3,3,433,10,High-value,3,Potential Champions,3
17799,22,10,1753,United Kingdom,3039.17,3009.32,29.84999999999991,0.0098,4,5,5,455,14,High-value,3,Loyal Customers,2
17800,37,9,732,United Kingdom,1187.21,1187.21,0.0,0.0,3,5,4,354,12,High-value,3,Loyal Customers,2
17802,82,3,752,United Kingdom,1285.04,1251.84,33.200000000000045,0.0258,2,3,4,234,9,Mid-value,2,At Risk,8
17805,74,1,478,United Kingdom,512.31,512.31,0.0,0.0,2,1,3,213,6,Mid-value,2,Hibernating,10
17806,11,1,727,United Kingdom,546.04,546.04,0.0,0.0,5,1,3,513,9,Mid-value,2,Hibernating,10
17809,16,12,2057,United Kingdom,5411.91,4627.62,784.29,0.1449,4,5,5,455,14,High-value,3,Loyal Customers,2
17811,4,39,4146,United Kingdom,7761.82,7601.8,160.01999999999953,0.0206,5,5,5,555,15,High-value,3,Champions,1
17812,13,4,329,United Kingdom,699.81,699.81,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
17813,14,5,752,United Kingdom,1698.07,1641.79,56.27999999999997,0.0331,4,4,4,444,12,High-value,3,Loyal Customers,2
17816,37,4,30,United Kingdom,36.56,36.56,0.0,0.0,3,4,1,341,8,Mid-value,2,Hibernating,10
17817,4,3,67,United Kingdom,387.68,387.68,0.0,0.0,5,3,2,532,10,High-value,3,Potential Champions,3
17819,72,7,1031,United Kingdom,3704.87,3661.07,43.79999999999973,0.0118,3,5,5,355,13,High-value,3,Loyal Customers,2
17824,51,1,408,United Kingdom,298.4,298.4,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
17827,5,5,1240,United Kingdom,1987.33,1987.33,0.0,0.0,5,4,4,544,13,High-value,3,Champions,1
17828,23,4,667,Malta,1820.09,1599.97,220.1199999999999,0.1209,4,4,4,444,12,High-value,3,Loyal Customers,2
17829,299,1,496,United Arab Emirates,889.24,889.24,0.0,0.0,1,1,3,113,5,Mid-value,2,Hibernating,10
17830,2,3,92,United Kingdom,398.7,398.7,0.0,0.0,5,3,2,532,10,High-value,3,Potential Champions,3
17831,33,1,12,United Kingdom,35.400000000000006,35.400000000000006,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
17832,50,1,208,United Kingdom,155.37,155.37,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17835,3,3,344,United Kingdom,342.24,342.24,0.0,0.0,5,3,2,532,10,High-value,3,Potential Champions,3
17836,47,1,88,United Kingdom,110.21000000000001,110.21000000000001,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17837,42,8,510,United Kingdom,1541.23,1508.38,32.84999999999991,0.0213,3,5,4,354,12,High-value,3,Loyal Customers,2
17838,27,5,1831,United Kingdom,2720.8,2267.4,453.4000000000001,0.1666,4,4,5,445,13,High-value,3,Loyal Customers,2
17839,42,1,257,United Kingdom,318.15,318.15,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
17841,2,124,22834,United Kingdom,40519.84,39869.05,650.7899999999936,0.0161,5,5,5,555,15,High-value,3,Champions,1
17843,303,1,113,United Kingdom,205.48,205.48,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17844,107,1,52,Canada,51.559999999999995,51.559999999999995,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17846,85,1,1,United Kingdom,2033.1,2033.1,0.0,0.0,2,1,5,215,8,Mid-value,2,Hibernating,10
17848,81,9,398,United Kingdom,901.2,901.2,0.0,0.0,2,5,3,253,10,High-value,3,At Risk,8
17849,218,4,114,United Kingdom,605.8000000000001,605.8000000000001,0.0,0.0,1,4,3,143,8,Mid-value,2,At Risk,8
17850,372,34,1733,United Kingdom,5391.21,5303.4800000000005,87.72999999999956,0.0163,1,5,5,155,11,High-value,3,Do Not Lose,9
17852,12,2,53,United Kingdom,114.34,114.34,0.0,0.0,5,2,1,521,8,Mid-value,2,New Customers,4
17854,185,2,84,United Kingdom,311.26,311.26,0.0,0.0,1,2,2,122,5,Mid-value,2,Hibernating,10
17855,373,1,197,United Kingdom,208.97,208.97,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17856,2,4,842,United Kingdom,1418.03,1393.79,24.24000000000001,0.0171,5,4,4,544,13,High-value,3,Champions,1
17857,4,23,19256,United Kingdom,26879.04,26763.34,115.70000000000073,0.0043,5,5,5,555,15,High-value,3,Champions,1
17858,6,12,2694,United Kingdom,5140.66,5140.66,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
17859,305,1,102,United Kingdom,141.92,141.92,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17860,369,1,93,United Kingdom,226.45000000000002,226.45000000000002,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17861,3,8,1985,United Kingdom,2097.88,2056.28,41.59999999999991,0.0198,5,5,5,555,15,High-value,3,Champions,1
17862,324,1,100,United Kingdom,330.9,330.9,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17863,59,6,2638,United Kingdom,3160.0,3160.0,0.0,0.0,3,4,5,345,12,High-value,3,Loyal Customers,2
17864,13,3,706,United Kingdom,554.85,554.85,0.0,0.0,5,3,3,533,11,High-value,3,Potential Champions,3
17865,31,20,5757,United Kingdom,10526.32,10158.54,367.77999999999884,0.0349,4,5,5,455,14,High-value,3,Loyal Customers,2
17866,143,1,174,United Kingdom,329.65000000000003,325.7,3.9500000000000455,0.012,2,1,2,212,5,Mid-value,2,Hibernating,10
17867,30,6,508,United Kingdom,1157.8700000000001,583.52,574.3500000000001,0.496,4,4,3,443,11,High-value,3,Potential Champions,3
17869,107,5,111,United Kingdom,428.18,428.18,0.0,0.0,2,4,2,242,8,Mid-value,2,Hibernating,10
17870,2,12,1351,United Kingdom,1865.8899999999999,1860.94,4.949999999999818,0.0027,5,5,4,554,14,High-value,3,Champions,1
17871,205,1,182,United Kingdom,155.9,155.9,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17873,80,5,1035,United Kingdom,1848.96,1754.16,94.79999999999995,0.0513,2,4,4,244,10,High-value,3,Do Not Lose,9
17874,185,6,221,United Kingdom,683.46,658.26,25.200000000000045,0.0369,1,4,3,143,8,Mid-value,2,At Risk,8
17877,170,1,98,United Kingdom,237.61,237.61,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17878,44,1,401,United Kingdom,379.45,379.45,0.0,0.0,3,1,2,312,6,Mid-value,2,About to Sleep,7
17879,174,1,45,United Kingdom,178.52,178.52,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17880,365,1,314,United Kingdom,458.92,458.92,0.0,0.0,1,1,2,112,4,Low-value,1,Hibernating,10
17881,304,1,32,United Kingdom,133.35,133.35,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17883,3,4,374,United Kingdom,664.34,664.34,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
17884,4,4,817,United Kingdom,695.07,695.07,0.0,0.0,5,4,3,543,12,High-value,3,Potential Champions,3
17885,12,1,110,United Kingdom,156.34,156.34,0.0,0.0,5,1,1,511,7,Mid-value,2,New Customers,4
17886,32,3,469,United Kingdom,869.28,869.28,0.0,0.0,4,3,3,433,10,High-value,3,Potential Champions,3
17887,129,1,30,United Kingdom,111.35,111.35,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17888,21,8,973,United Kingdom,716.0,515.73,200.26999999999998,0.2797,4,5,3,453,12,High-value,3,Potential Champions,3
17889,212,2,77,United Kingdom,201.37,201.37,0.0,0.0,1,2,1,121,4,Low-value,1,Hibernating,10
17890,323,2,402,United Kingdom,586.89,586.89,0.0,0.0,1,2,3,123,6,Mid-value,2,Hibernating,10
17891,162,1,393,United Kingdom,203.85999999999999,203.85999999999999,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17892,56,3,109,United Kingdom,244.1,244.1,0.0,0.0,3,3,2,332,8,Mid-value,2,Hibernating,10
17893,225,1,149,United Kingdom,107.21,107.21,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17894,72,8,404,United Kingdom,1118.96,1118.96,0.0,0.0,3,5,4,354,12,High-value,3,Loyal Customers,2
17895,44,1,127,United Kingdom,95.45,95.45,0.0,0.0,3,1,1,311,5,Mid-value,2,About to Sleep,7
17896,23,1,288,United Kingdom,256.32,256.32,0.0,0.0,4,1,2,412,7,Mid-value,2,Promising,5
17897,173,3,222,United Kingdom,541.81,516.31,25.5,0.0471,2,3,3,233,8,Mid-value,2,At Risk,8
17898,85,2,190,United Kingdom,152.06,152.06,0.0,0.0,2,2,1,221,5,Mid-value,2,Hibernating,10
17899,159,1,170,United Kingdom,154.55,154.55,0.0,0.0,2,1,1,211,4,Low-value,1,Hibernating,10
17900,190,2,73,United Kingdom,112.19999999999999,15.0,97.19999999999999,0.8663,1,2,1,121,4,Low-value,1,Hibernating,10
17901,29,1,24,United Kingdom,110.38,110.38,0.0,0.0,4,1,1,411,6,Mid-value,2,Promising,5
17904,21,1,59,United Kingdom,181.07,168.32,12.75,0.0704,4,1,1,411,6,Mid-value,2,Promising,5
17905,71,4,406,United Kingdom,798.99,798.99,0.0,0.0,3,4,3,343,10,High-value,3,Need Attention,6
17906,247,1,26,United Kingdom,72.9,72.9,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17908,374,1,169,United Kingdom,232.03,232.03,0.0,0.0,1,1,1,111,3,Low-value,1,Hibernating,10
17911,9,1,223,United Kingdom,366.23,366.23,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
17912,310,5,184,United Kingdom,310.06,294.65999999999997,15.400000000000034,0.0497,1,4,2,142,7,Mid-value,2,Hibernating,10
17913,59,2,288,United Kingdom,408.65,408.65,0.0,0.0,3,2,2,322,7,Mid-value,2,About to Sleep,7
17914,4,1,457,United Kingdom,329.36,329.36,0.0,0.0,5,1,2,512,8,Mid-value,2,New Customers,4
17917,45,3,184,United Kingdom,335.03,335.03,0.0,0.0,3,3,2,332,8,Mid-value,2,Hibernating,10
17919,88,1,756,United Kingdom,1304.04,1304.04,0.0,0.0,2,1,4,214,7,Mid-value,2,Hibernating,10
17920,4,17,2473,United Kingdom,4119.5,4119.5,0.0,0.0,5,5,5,555,15,High-value,3,Champions,1
